e3 0 0 method1 23 0 0
e3 0 0 method1 23 1 .0435
e3 0 0 method1 23 0 0
e3 0 0 method1 23 3 .1304
e3 0 0 method1 23 1 .0435
e3 0 0 method1 23 1 .0435
e3 0 0 method1 23 0 0
e3 0 0 method1 23 4 .1739
e3 0 0 method1 23 1 .0435
e3 0 0 method1 23 2 .087
e3 0 0 method1 23 1 .0435
e3 0 0 method1 23 1 .0435
e3 0 0 method1 23 1 .0435
e3 0 0 method1 23 1 .0435
e3 0 0 method1 23 1 .0435
e3 0 0 method1 23 0 0
e3 0 0 method1 23 1 .0435
e3 0 0 method1 23 1 .0435
e3 0 0 method1 23 0 0
e3 0 0 method1 23 0 0
e3 0 0 method1 23 2 .087
e3 0 0 method1 23 1 .0435
e3 0 0 method1 23 1 .0435
e3 0 0 method1 23 1 .0435
e3 0 0 method1 23 2 .087
e3 0 0 method1 23 1 .0435
e3 0 0 method1 23 0 0
e3 0 0 method1 23 1 .0435
e3 0 0 method1 23 0 0
e3 0 0 method1 23 3 .1304
e3 0 0 method1 23 1 .0435
e3 0 0 method1 23 2 .087
e3 0 0 method1 23 3 .1304
e3 0 0 method1 23 3 .1304
e3 0 0 method1 23 2 .087
e3 0 0 method1 23 0 0
e3 0 0 method1 23 1 .0435
e3 0 0 method1 23 1 .0435
e3 0 0 method1 23 0 0
e3 0 0 method1 23 0 0
e3 0 0 method1 23 0 0
e3 0 0 method1 23 2 .087
e3 0 0 method1 23 1 .0435
e3 0 0 method1 23 2 .087
e3 0 0 method1 23 1 .0435
e3 0 0 method1 23 2 .087
e3 0 0 method1 23 0 0
e3 0 0 method1 23 0 0
e3 0 0 method1 23 4 .1739
e3 0 0 method1 23 0 0
e3 0 0 method2 23 0 0
e3 0 0 method2 23 1 .0435
e3 0 0 method2 23 0 0
e3 0 0 method2 23 3 .1304
e3 0 0 method2 23 1 .0435
e3 0 0 method2 23 1 .0435
e3 0 0 method2 23 0 0
e3 0 0 method2 23 4 .1739
e3 0 0 method2 23 1 .0435
e3 0 0 method2 23 2 .087
e3 0 0 method2 23 1 .0435
e3 0 0 method2 23 1 .0435
e3 0 0 method2 23 1 .0435
e3 0 0 method2 23 1 .0435
e3 0 0 method2 23 1 .0435
e3 0 0 method2 23 0 0
e3 0 0 method2 23 1 .0435
e3 0 0 method2 23 1 .0435
e3 0 0 method2 23 0 0
e3 0 0 method2 23 0 0
e3 0 0 method2 23 2 .087
e3 0 0 method2 23 1 .0435
e3 0 0 method2 23 1 .0435
e3 0 0 method2 23 1 .0435
e3 0 0 method2 23 2 .087
e3 0 0 method2 23 1 .0435
e3 0 0 method2 23 0 0
e3 0 0 method2 23 1 .0435
e3 0 0 method2 23 0 0
e3 0 0 method2 23 3 .1304
e3 0 0 method2 23 1 .0435
e3 0 0 method2 23 2 .087
e3 0 0 method2 23 3 .1304
e3 0 0 method2 23 3 .1304
e3 0 0 method2 23 2 .087
e3 0 0 method2 23 0 0
e3 0 0 method2 23 1 .0435
e3 0 0 method2 23 1 .0435
e3 0 0 method2 23 0 0
e3 0 0 method2 23 0 0
e3 0 0 method2 23 0 0
e3 0 0 method2 23 2 .087
e3 0 0 method2 23 1 .0435
e3 0 0 method2 23 1 .0435
e3 0 0 method2 23 1 .0435
e3 0 0 method2 23 2 .087
e3 0 0 method2 23 0 0
e3 0 0 method2 23 0 0
e3 0 0 method2 23 4 .1739
e3 0 0 method2 23 0 0
e3 02 01 method1 23 0 0
e3 02 01 method1 23 1 .0435
e3 02 01 method1 23 0 0
e3 02 01 method1 23 0 0
e3 02 01 method1 23 1 .0435
e3 02 01 method1 23 1 .0435
e3 02 01 method1 23 0 0
e3 02 01 method1 23 0 0
e3 02 01 method1 23 1 .0435
e3 02 01 method1 23 1 .0435
e3 02 01 method1 23 0 0
e3 02 01 method1 23 0 0
e3 02 01 method1 23 0 0
e3 02 01 method1 23 2 .087
e3 02 01 method1 23 0 0
e3 02 01 method1 23 1 .0435
e3 02 01 method1 23 0 0
e3 02 01 method1 23 0 0
e3 02 01 method1 23 1 .0435
e3 02 01 method1 23 0 0
e3 02 01 method1 23 3 .1304
e3 02 01 method1 23 1 .0435
e3 02 01 method1 23 0 0
e3 02 01 method1 23 1 .0435
e3 02 01 method1 23 1 .0435
e3 02 01 method1 23 2 .087
e3 02 01 method1 23 0 0
e3 02 01 method1 23 0 0
e3 02 01 method1 23 2 .087
e3 02 01 method1 23 1 .0435
e3 02 01 method1 23 1 .0435
e3 02 01 method1 23 0 0
e3 02 01 method1 23 1 .0435
e3 02 01 method1 23 0 0
e3 02 01 method1 23 0 0
e3 02 01 method1 23 2 .087
e3 02 01 method1 23 1 .0435
e3 02 01 method1 23 0 0
e3 02 01 method1 23 1 .0435
e3 02 01 method1 23 1 .0435
e3 02 01 method1 23 3 .1304
e3 02 01 method1 23 1 .0435
e3 02 01 method1 23 2 .087
e3 02 01 method1 23 0 0
e3 02 01 method1 23 0 0
e3 02 01 method1 23 2 .087
e3 02 01 method1 23 0 0
e3 02 01 method1 23 0 0
e3 02 01 method1 23 0 0
e3 02 01 method1 23 1 .0435
e3 02 01 method2 23 0 0
e3 02 01 method2 23 2 .087
e3 02 01 method2 23 0 0
e3 02 01 method2 23 0 0
e3 02 01 method2 23 1 .0435
e3 02 01 method2 23 1 .0435
e3 02 01 method2 23 0 0
e3 02 01 method2 23 0 0
e3 02 01 method2 23 1 .0435
e3 02 01 method2 23 1 .0435
e3 02 01 method2 23 0 0
e3 02 01 method2 23 0 0
e3 02 01 method2 23 1 .0435
e3 02 01 method2 23 1 .0435
e3 02 01 method2 23 0 0
e3 02 01 method2 23 2 .087
e3 02 01 method2 23 0 0
e3 02 01 method2 23 0 0
e3 02 01 method2 23 1 .0435
e3 02 01 method2 23 0 0
e3 02 01 method2 23 3 .1304
e3 02 01 method2 23 0 0
e3 02 01 method2 23 0 0
e3 02 01 method2 23 1 .0435
e3 02 01 method2 23 1 .0435
e3 02 01 method2 23 1 .0435
e3 02 01 method2 23 1 .0435
e3 02 01 method2 23 0 0
e3 02 01 method2 23 2 .087
e3 02 01 method2 23 0 0
e3 02 01 method2 23 0 0
e3 02 01 method2 23 1 .0435
e3 02 01 method2 23 1 .0435
e3 02 01 method2 23 0 0
e3 02 01 method2 23 0 0
e3 02 01 method2 23 2 .087
e3 02 01 method2 23 1 .0435
e3 02 01 method2 23 0 0
e3 02 01 method2 23 1 .0435
e3 02 01 method2 23 1 .0435
e3 02 01 method2 23 3 .1304
e3 02 01 method2 23 2 .087
e3 02 01 method2 23 1 .0435
e3 02 01 method2 23 0 0
e3 02 01 method2 23 0 0
e3 02 01 method2 23 2 .087
e3 02 01 method2 23 0 0
e3 02 01 method2 23 0 0
e3 02 01 method2 23 0 0
e3 02 01 method2 23 1 .0435
e3 02 05 method1 23 1 .0435
e3 02 05 method1 23 0 0
e3 02 05 method1 23 0 0
e3 02 05 method1 23 0 0
e3 02 05 method1 23 2 .087
e3 02 05 method1 23 0 0
e3 02 05 method1 23 3 .1304
e3 02 05 method1 23 0 0
e3 02 05 method1 23 0 0
e3 02 05 method1 23 1 .0435
e3 02 05 method1 23 2 .087
e3 02 05 method1 23 1 .0435
e3 02 05 method1 23 1 .0435
e3 02 05 method1 23 0 0
e3 02 05 method1 23 0 0
e3 02 05 method1 23 1 .0435
e3 02 05 method1 23 0 0
e3 02 05 method1 23 0 0
e3 02 05 method1 23 1 .0435
e3 02 05 method1 23 0 0
e3 02 05 method1 23 0 0
e3 02 05 method1 23 0 0
e3 02 05 method1 23 4 .1739
e3 02 05 method1 23 0 0
e3 02 05 method1 23 2 .087
e3 02 05 method1 23 0 0
e3 02 05 method1 23 2 .087
e3 02 05 method1 23 2 .087
e3 02 05 method1 23 1 .0435
e3 02 05 method1 23 1 .0435
e3 02 05 method1 23 0 0
e3 02 05 method1 23 0 0
e3 02 05 method1 23 0 0
e3 02 05 method1 23 1 .0435
e3 02 05 method1 23 4 .1739
e3 02 05 method1 23 1 .0435
e3 02 05 method1 23 2 .087
e3 02 05 method1 23 1 .0435
e3 02 05 method1 23 1 .0435
e3 02 05 method1 23 1 .0435
e3 02 05 method1 23 0 0
e3 02 05 method1 23 0 0
e3 02 05 method1 23 1 .0435
e3 02 05 method1 23 0 0
e3 02 05 method1 23 0 0
e3 02 05 method1 23 1 .0435
e3 02 05 method1 23 1 .0435
e3 02 05 method1 23 0 0
e3 02 05 method1 23 1 .0435
e3 02 05 method1 23 0 0
e3 02 05 method2 23 1 .0435
e3 02 05 method2 23 0 0
e3 02 05 method2 23 0 0
e3 02 05 method2 23 0 0
e3 02 05 method2 23 2 .087
e3 02 05 method2 23 0 0
e3 02 05 method2 23 2 .087
e3 02 05 method2 23 0 0
e3 02 05 method2 23 0 0
e3 02 05 method2 23 0 0
e3 02 05 method2 23 2 .087
e3 02 05 method2 23 1 .0435
e3 02 05 method2 23 1 .0435
e3 02 05 method2 23 0 0
e3 02 05 method2 23 0 0
e3 02 05 method2 23 1 .0435
e3 02 05 method2 23 0 0
e3 02 05 method2 23 0 0
e3 02 05 method2 23 1 .0435
e3 02 05 method2 23 1 .0435
e3 02 05 method2 23 0 0
e3 02 05 method2 23 0 0
e3 02 05 method2 23 3 .1304
e3 02 05 method2 23 0 0
e3 02 05 method2 23 2 .087
e3 02 05 method2 23 0 0
e3 02 05 method2 23 1 .0435
e3 02 05 method2 23 2 .087
e3 02 05 method2 23 0 0
e3 02 05 method2 23 1 .0435
e3 02 05 method2 23 0 0
e3 02 05 method2 23 0 0
e3 02 05 method2 23 0 0
e3 02 05 method2 23 1 .0435
e3 02 05 method2 23 4 .1739
e3 02 05 method2 23 1 .0435
e3 02 05 method2 23 2 .087
e3 02 05 method2 23 0 0
e3 02 05 method2 23 1 .0435
e3 02 05 method2 23 1 .0435
e3 02 05 method2 23 0 0
e3 02 05 method2 23 1 .0435
e3 02 05 method2 23 1 .0435
e3 02 05 method2 23 0 0
e3 02 05 method2 23 1 .0435
e3 02 05 method2 23 0 0
e3 02 05 method2 23 1 .0435
e3 02 05 method2 23 1 .0435
e3 02 05 method2 23 1 .0435
e3 02 05 method2 23 0 0
e3 02 0 method1 23 0 0
e3 02 0 method1 23 0 0
e3 02 0 method1 23 1 .0435
e3 02 0 method1 23 0 0
e3 02 0 method1 23 0 0
e3 02 0 method1 23 1 .0435
e3 02 0 method1 23 2 .087
e3 02 0 method1 23 0 0
e3 02 0 method1 23 0 0
e3 02 0 method1 23 3 .1304
e3 02 0 method1 23 1 .0435
e3 02 0 method1 23 0 0
e3 02 0 method1 23 0 0
e3 02 0 method1 23 0 0
e3 02 0 method1 23 0 0
e3 02 0 method1 23 0 0
e3 02 0 method1 23 2 .087
e3 02 0 method1 23 2 .087
e3 02 0 method1 23 1 .0435
e3 02 0 method1 23 2 .087
e3 02 0 method1 23 0 0
e3 02 0 method1 23 1 .0435
e3 02 0 method1 23 1 .0435
e3 02 0 method1 23 1 .0435
e3 02 0 method1 23 0 0
e3 02 0 method1 23 0 0
e3 02 0 method1 23 0 0
e3 02 0 method1 23 1 .0435
e3 02 0 method1 23 0 0
e3 02 0 method1 23 0 0
e3 02 0 method1 23 0 0
e3 02 0 method1 23 1 .0435
e3 02 0 method1 23 0 0
e3 02 0 method1 23 1 .0435
e3 02 0 method1 23 3 .1304
e3 02 0 method1 23 1 .0435
e3 02 0 method1 23 1 .0435
e3 02 0 method1 23 1 .0435
e3 02 0 method1 23 0 0
e3 02 0 method1 23 3 .1304
e3 02 0 method1 23 0 0
e3 02 0 method1 23 0 0
e3 02 0 method1 23 2 .087
e3 02 0 method1 23 1 .0435
e3 02 0 method1 23 0 0
e3 02 0 method1 23 1 .0435
e3 02 0 method1 23 0 0
e3 02 0 method1 23 0 0
e3 02 0 method1 23 1 .0435
e3 02 0 method1 23 1 .0435
e3 02 0 method2 23 0 0
e3 02 0 method2 23 0 0
e3 02 0 method2 23 0 0
e3 02 0 method2 23 1 .0435
e3 02 0 method2 23 0 0
e3 02 0 method2 23 0 0
e3 02 0 method2 23 2 .087
e3 02 0 method2 23 0 0
